safe_anchor,page_rank,https_token,ratio_nullHyperlinks,nb_extCSS,links_in_tags,phish_hints,ratio_intRedirection,length_words_raw,ratio_extRedirection,google_index,ratio_extMedia,ratio_intHyperlinks,domain_registration_length,length_hostname,ip,longest_words_raw,avg_words_raw,avg_word_host,ratio_intMedia,longest_word_host,dns_record,ratio_extErrors,nb_hyperlinks,ratio_extHyperlinks,longest_word_path,length_url,ratio_intErrors,avg_word_path,domain_in_title,ratio_digits_url,domain_age,ratio_digits_host,url_complexity_score,suspicious_char_count,url_length_category,domain_trust_score,has_ip_flag,redirection_complexity,special_token_flag,subdomain_risk,ext_link_risk,page_deception_score
0.14,4,1,0.164,8,0.062,2,0.429,8,0.946,0,0.18,0.598,2910,5,0,13,2.69,7.3,0.981,4,1,0.173,28,0.586,6,73,0.02,3.17,1,0.329,6973,0.136,17,1,1,4,0,1,1,6,3.823,0
0.839,0,0,0.291,1,0.655,3,0.652,29,0.488,1,0.433,0.957,1999,14,0,7,8.37,8.23,0.027,14,1,0.05,33,0.618,10,110,0.137,9.87,1,0.1,2611,0.25,21,2,2,3,0,2,0,1,2.88,2
0.233,7,0,0.185,12,0.641,0,0.673,21,0.735,1,0.584,0.049,193,52,1,9,7.84,3.68,0.808,14,1,0.17,34,0.699,14,32,0.41,2.34,0,0.177,620,0.024,10,0,0,5,1,5,0,2,3.737,0
0.153,6,1,0.108,18,0.296,0,0.068,27,0.804,1,0.339,0.646,1284,36,0,11,3.8,4.11,0.695,7,1,0.342,60,0.133,5,47,0.333,4.44,0,0.244,2606,0.383,12,0,0,5,0,2,1,1,2.349,0
0.464,5,1,0.015,11,0.091,1,0.235,27,0.022,0,0.9,0.232,2546,39,0,21,5.78,5.03,0.388,9,1,0.078,87,0.754,10,176,0.414,3.95,1,0.301,1008,0.375,12,0,2,3,0,2,1,4,2.384,2
0.584,7,1,0.043,14,0.126,2,0.113,19,0.502,1,0.09,0.858,235,52,0,9,10.06,2.39,0.301,3,0,0.293,22,0.032,11,100,0.245,5.61,0,0.404,4628,0.389,18,2,2,4,0,3,1,3,1.393,1
0.769,8,0,0.342,1,0.74,0,0.33,3,0.922,0,0.259,0.118,1728,23,0,20,3.85,10.0,0.073,11,0,0.182,81,0.752,5,65,0.448,4.62,0,0.199,2813,0.064,13,2,1,3,0,4,0,2,4.282,0
0.246,7,1,0.112,7,0.264,3,0.642,26,0.389,1,0.077,0.621,2163,49,1,21,2.8,3.1,0.473,18,1,0.266,86,0.808,16,70,0.455,4.87,0,0.389,2862,0.161,16,0,1,5,1,5,1,4,3.468,1
0.761,9,0,0.164,15,0.412,1,0.125,28,0.215,1,0.796,0.74,2694,57,0,5,3.19,5.08,0.951,6,1,0.377,50,0.591,6,45,0.209,3.66,0,0.315,1722,0.064,11,0,0,5,0,0,0,2,2.58,0
0.932,2,1,0.263,11,0.995,0,0.749,3,0.036,1,0.533,0.457,216,41,0,16,6.82,6.12,0.368,3,1,0.139,63,0.348,13,174,0.001,2.53,0,0.286,2065,0.324,10,1,2,4,0,1,1,3,1.255,1
0.709,9,0,0.324,12,0.83,3,0.742,11,0.842,0,0.569,0.246,2489,13,0,19,6.76,8.1,0.484,15,0,0.072,69,0.232,7,201,0.262,2.84,0,0.013,4358,0.35,22,1,2,3,0,4,0,3,2.452,2
0.015,0,0,0.1,4,0.031,3,0.658,9,0.549,0,0.406,0.065,594,35,0,18,2.56,7.53,0.093,13,1,0.04,5,0.071,8,52,0.263,9.89,0,0.346,268,0.112,20,1,0,2,0,3,0,4,1.351,1
0.673,7,0,0.119,1,0.345,2,0.499,28,0.903,1,0.123,0.644,1932,24,0,10,4.73,3.46,0.965,15,1,0.265,56,0.384,7,163,0.14,4.82,1,0.346,68,0.225,8,2,2,3,0,0,0,2,3.223,2
0.565,1,1,0.367,10,0.208,1,0.411,20,0.558,1,0.342,0.539,2562,31,1,16,11.98,7.52,0.061,18,0,0.457,60,0.483,18,231,0.19,6.79,0,0.121,908,0.156,23,3,2,3,1,5,1,5,3.022,1
0.773,9,0,0.359,13,0.647,3,0.932,29,0.309,1,0.787,0.95,147,45,0,6,8.29,9.33,0.646,19,1,0.253,48,0.729,13,158,0.212,7.36,1,0.236,2815,0.1,6,1,2,4,0,4,0,0,3.058,1
0.622,4,1,0.358,0,0.299,1,0.568,19,0.854,1,0.093,0.458,1851,39,0,12,6.84,7.48,0.647,10,1,0.112,76,0.995,18,192,0.006,2.41,1,0.377,2786,0.382,25,2,2,5,0,0,1,0,4.805,1
0.991,9,1,0.059,15,0.299,1,0.907,15,0.821,0,0.663,0.828,1305,56,0,5,4.65,9.97,0.331,19,1,0.041,58,0.241,12,189,0.301,2.52,0,0.485,3325,0.211,14,1,2,3,0,3,1,2,2.406,1
0.704,5,0,0.223,17,0.757,1,0.038,14,0.423,0,0.997,0.806,1851,9,0,18,8.14,6.44,0.447,15,1,0.448,82,0.195,16,24,0.176,4.99,1,0.123,3392,0.036,18,2,0,4,0,0,0,4,1.879,2
0.904,0,1,0.378,14,0.264,2,0.212,14,0.823,1,0.177,0.789,1863,59,0,8,11.13,2.79,0.578,18,0,0.093,74,0.746,8,207,0.313,2.65,1,0.237,5959,0.268,14,1,2,3,0,0,1,2,3.977,2
0.728,0,0,0.015,12,0.173,2,0.854,26,0.034,1,0.605,0.948,512,14,0,17,9.36,9.14,0.027,5,1,0.054,98,0.25,3,186,0.173,9.9,0,0.176,2335,0.156,14,1,2,4,0,1,0,4,0.872,1
0.733,4,1,0.101,18,0.942,2,0.198,9,0.129,0,0.775,0.578,559,41,0,19,7.94,7.29,0.558,14,1,0.4,74,0.958,7,61,0.267,2.92,0,0.489,6618,0.203,14,0,1,3,0,2,1,0,3.532,4
0.221,5,0,0.032,0,0.887,3,0.048,28,0.83,1,0.934,0.285,1752,24,0,16,4.43,4.18,0.76,11,1,0.299,75,0.594,4,105,0.407,5.54,1,0.14,386,0.35,18,1,2,4,0,1,0,3,3.741,2
0.465,1,1,0.077,18,0.461,3,0.379,27,0.967,1,0.903,0.139,320,13,0,20,7.06,5.34,0.493,13,0,0.455,19,0.715,17,145,0.198,3.28,0,0.263,4854,0.063,21,1,2,2,0,3,1,1,4.534,2
0.384,0,0,0.038,10,0.865,1,0.383,13,0.534,0,0.488,0.587,1500,34,0,10,2.56,5.51,0.458,17,0,0.068,29,0.479,19,36,0.235,5.04,1,0.128,1441,0.132,10,0,0,2,0,1,0,0,2.573,2
0.744,6,0,0.345,0,0.923,0,0.88,6,0.947,1,0.4,0.285,2907,13,0,7,9.06,8.55,0.385,8,0,0.369,6,0.44,17,40,0.084,2.52,0,0.41,2871,0.066,15,1,0,3,0,6,0,2,3.583,0
0.641,7,1,0.376,17,0.898,0,0.059,3,0.018,0,0.215,0.866,2406,30,0,16,5.14,7.81,0.142,10,0,0.201,99,0.476,15,33,0.321,3.99,0,0.009,4633,0.226,19,1,0,3,0,7,1,5,1.665,3
0.226,2,0,0.482,2,0.302,0,0.137,8,0.662,0,0.723,0.363,146,22,1,13,7.47,6.39,0.102,17,0,0.232,82,0.134,7,215,0.378,7.37,0,0.047,671,0.281,9,1,2,1,1,5,0,2,1.958,5
0.152,2,0,0.23,13,0.979,1,0.196,28,0.945,0,0.538,0.495,2065,47,0,20,10.43,5.31,0.331,5,1,0.192,98,0.217,19,182,0.303,3.48,0,0.444,3018,0.283,24,2,2,2,0,5,0,4,2.733,0
0.207,0,1,0.489,1,0.335,2,0.843,25,0.412,1,0.962,0.941,948,9,0,24,6.16,6.9,0.29,9,1,0.015,75,0.289,10,203,0.396,5.3,1,0.385,6074,0.398,18,0,2,3,0,7,1,3,1.706,2
0.974,8,0,0.292,3,0.914,1,0.356,25,0.497,1,0.002,0.489,430,9,1,16,2.88,2.3,0.561,4,1,0.304,52,0.961,17,150,0.059,9.02,1,0.373,833,0.1,14,0,2,4,1,4,0,6,4.181,1
0.777,1,1,0.471,8,0.179,2,0.702,3,0.776,1,0.874,0.01,2861,56,0,13,6.1,2.34,0.215,17,0,0.378,44,0.462,8,209,0.033,4.3,0,0.336,1236,0.221,21,2,2,3,0,4,1,4,3.316,1
0.344,2,1,0.063,17,0.39,1,0.115,14,0.153,1,0.615,0.279,1668,14,0,5,3.62,2.04,0.868,16,1,0.01,74,0.702,4,60,0.22,2.95,0,0.265,2316,0.233,16,2,1,3,0,3,1,5,2.422,3
0.16,8,1,0.345,7,0.077,0,0.139,18,0.3,1,0.269,0.054,1062,53,0,14,4.37,4.91,0.458,12,1,0.263,71,0.155,5,204,0.238,3.69,1,0.36,4426,0.295,15,1,2,4,0,7,1,8,1.328,0
0.006,9,1,0.496,17,0.865,3,0.12,22,0.112,1,0.114,0.876,1237,14,0,11,3.97,7.07,0.558,13,1,0.077,47,0.017,14,164,0.126,8.76,1,0.386,245,0.331,25,1,2,4,0,6,1,6,0.352,3
0.468,2,1,0.103,8,0.027,2,0.367,17,0.517,1,0.3,0.573,2099,28,0,8,3.95,8.9,0.611,7,0,0.192,11,0.777,17,41,0.284,6.16,0,0.101,979,0.251,16,0,0,2,0,2,1,3,3.557,2
0.333,9,1,0.401,18,0.385,1,0.207,26,0.987,0,0.122,0.751,2491,57,0,6,6.19,7.12,0.765,10,1,0.34,29,0.929,19,79,0.419,5.24,1,0.237,4488,0.388,11,0,2,4,0,1,1,2,5.101,0
0.689,1,0,0.165,18,0.208,0,0.143,23,0.204,1,0.004,0.556,1499,55,0,10,11.46,5.99,0.361,6,0,0.17,61,0.606,17,148,0.222,5.51,0,0.381,359,0.243,15,1,2,2,0,6,1,1,2.396,0
0.748,7,0,0.351,6,0.738,2,0.054,11,0.302,1,0.51,0.77,1267,56,1,19,7.54,9.81,0.144,16,1,0.445,58,0.779,14,60,0.065,3.14,0,0.272,4964,0.156,8,1,1,4,1,5,0,0,3.386,0
0.254,3,0,0.116,12,0.48,2,0.604,20,0.492,1,0.011,0.802,313,40,0,24,9.61,3.01,0.088,12,0,0.287,93,0.958,9,50,0.346,3.48,1,0.229,5285,0.022,16,2,0,4,0,3,1,4,4.145,1
0.374,0,1,0.329,4,0.263,1,0.761,21,0.984,0,0.465,0.787,2261,48,0,15,3.57,6.45,0.434,17,1,0.449,55,0.71,16,103,0.491,8.52,0,0.352,325,0.369,17,0,2,1,0,4,1,4,4.547,1
0.405,3,0,0.453,13,0.986,2,0.451,5,0.531,0,0.854,0.449,74,33,1,9,3.2,6.6,0.156,19,1,0.335,88,0.957,15,24,0.244,8.8,0,0.455,4795,0.159,14,0,0,3,1,4,0,3,4.268,3
0.599,0,0,0.499,12,0.961,2,0.773,9,0.083,1,0.215,0.096,1324,54,0,17,10.7,4.81,0.256,19,1,0.464,84,0.223,4,120,0.278,9.71,0,0.047,4378,0.093,14,2,2,3,0,7,0,5,1.299,3
0.905,1,0,0.274,3,0.699,0,0.531,14,0.769,1,0.143,0.33,967,37,1,18,9.29,9.17,0.584,12,1,0.485,68,0.094,19,236,0.236,5.21,0,0.234,1765,0.023,5,0,2,3,1,3,1,2,2.305,3
0.158,7,1,0.153,12,0.317,3,0.008,8,0.099,1,0.673,0.79,306,20,0,17,5.94,3.17,0.559,6,1,0.34,65,0.208,17,88,0.467,9.52,1,0.061,1866,0.002,10,2,2,5,0,5,1,3,1.162,0
0.069,0,0,0.305,16,0.9,1,0.905,17,0.866,1,0.722,0.407,350,9,1,6,8.46,6.83,0.499,9,1,0.471,21,0.475,4,247,0.003,5.6,1,0.065,782,0.037,11,1,2,4,1,0,0,3,3.628,0
0.009,6,0,0.335,19,0.892,2,0.412,19,0.54,1,0.915,0.411,669,34,1,23,6.57,9.84,0.586,10,1,0.113,30,0.327,14,68,0.167,5.96,1,0.223,3976,0.064,22,1,1,5,1,4,0,0,2.174,1
0.89,6,0,0.112,13,0.367,1,0.166,24,0.124,1,0.998,0.802,2059,45,0,13,2.89,8.57,0.516,12,1,0.378,61,0.979,3,190,0.094,2.59,0,0.134,4261,0.185,17,1,2,5,0,6,0,6,3.563,1
0.271,2,0,0.439,13,0.792,2,0.892,15,0.622,0,0.887,0.524,1681,25,0,18,3.73,9.81,0.797,10,1,0.047,30,0.223,7,46,0.234,7.13,0,0.114,2533,0.231,20,1,0,3,0,6,0,2,1.96,1
0.06,0,0,0.206,14,0.738,1,0.956,22,0.69,1,0.39,0.141,341,24,0,7,8.25,7.53,0.946,3,1,0.1,36,0.221,11,95,0.031,5.79,0,0.397,2364,0.14,4,2,2,4,0,5,0,2,2.143,1
0.415,4,0,0.183,13,0.474,2,0.041,20,0.329,1,0.405,0.718,1854,8,1,22,2.48,9.09,0.322,18,1,0.29,42,0.074,13,220,0.158,4.8,1,0.146,2616,0.31,11,0,2,4,1,5,0,4,1.17,2
0.876,4,0,0.298,2,0.585,3,0.547,21,0.765,1,0.884,0.252,838,10,0,21,8.24,4.62,0.194,9,1,0.389,42,0.461,3,57,0.236,7.83,0,0.198,5925,0.253,8,2,1,5,0,7,0,4,3.302,1
0.484,8,1,0.427,14,0.172,1,0.12,8,0.017,0,0.623,0.144,571,34,0,13,4.57,9.21,0.207,18,0,0.451,13,0.368,18,62,0.176,3.05,1,0.252,1605,0.348,17,1,1,2,0,0,1,1,1.589,1
0.351,7,0,0.496,11,0.87,2,0.279,23,0.614,1,0.403,0.555,2295,48,0,15,4.29,4.14,0.555,12,0,0.382,95,0.733,5,67,0.128,6.41,0,0.026,6166,0.087,13,2,1,4,0,7,1,6,3.809,5
0.137,1,1,0.168,8,0.177,2,0.126,28,0.816,1,0.85,0.128,1760,58,0,13,11.5,9.8,0.772,5,1,0.025,49,0.493,12,20,0.143,3.88,0,0.154,2151,0.189,15,0,0,4,0,0,1,1,3.136,3
0.056,4,1,0.101,12,0.249,3,0.726,5,0.813,1,0.353,0.458,460,36,0,23,5.47,5.16,0.782,18,1,0.056,29,0.309,19,34,0.173,7.56,1,0.156,1975,0.145,19,1,0,5,0,1,1,7,2.609,1
0.345,2,0,0.189,9,0.216,1,0.85,27,0.169,1,0.806,0.964,2300,53,1,24,9.17,9.0,0.378,11,1,0.258,33,0.078,3,60,0.056,2.39,0,0.039,2515,0.39,10,1,1,3,1,3,0,3,0.83,1
0.794,1,1,0.04,0,0.155,1,0.254,14,0.382,1,0.734,0.295,158,43,1,21,3.26,5.84,0.272,10,1,0.216,77,0.873,18,49,0.189,7.18,0,0.354,3225,0.343,13,1,0,4,1,2,1,5,3.599,3
0.514,3,0,0.292,16,0.919,2,0.718,10,0.566,1,0.287,0.838,532,33,1,7,7.23,3.57,0.729,4,1,0.007,74,0.383,12,159,0.135,4.91,1,0.134,6403,0.093,16,0,2,4,1,3,0,1,2.288,1
0.58,0,0,0.417,19,0.173,2,0.014,18,0.641,1,0.742,0.94,1514,32,0,23,4.08,5.51,0.888,6,0,0.417,42,0.607,7,56,0.357,2.9,1,0.276,5891,0.1,13,1,1,2,0,1,0,2,3.52,2
0.844,2,1,0.074,18,0.68,3,0.185,17,0.169,1,0.572,0.73,2196,39,1,19,7.34,2.55,0.008,7,1,0.474,13,0.375,9,219,0.403,9.21,0,0.18,6374,0.006,15,1,2,4,1,6,1,2,1.937,0
0.77,0,0,0.44,18,0.804,0,0.918,14,0.561,1,0.267,0.795,1775,24,0,17,8.15,6.9,0.633,9,0,0.461,54,0.848,16,94,0.231,2.5,0,0.441,5044,0.284,18,1,2,2,0,2,0,2,4.127,3
0.909,0,1,0.172,11,0.126,0,0.551,13,0.766,0,0.803,0.274,963,40,0,13,9.07,2.68,0.604,5,0,0.233,54,0.839,6,102,0.308,2.56,1,0.181,6785,0.374,24,1,2,1,0,0,1,2,4.282,0
0.19,7,0,0.271,6,0.098,0,0.496,25,0.38,1,0.716,0.707,983,17,0,8,10.32,3.86,0.893,4,0,0.018,15,0.143,17,20,0.238,9.8,0,0.018,2398,0.072,12,2,0,3,0,6,0,2,1.207,4
0.732,5,0,0.357,14,0.867,1,0.653,17,0.908,0,0.191,0.304,2126,33,0,11,8.56,3.62,0.729,6,1,0.162,66,0.008,19,69,0.281,5.21,0,0.154,3506,0.31,9,1,1,3,0,7,0,5,2.002,1
0.63,6,0,0.224,4,0.425,2,0.903,11,0.562,0,0.384,0.648,2976,56,0,10,6.41,5.48,0.603,18,1,0.332,39,0.236,12,138,0.194,4.11,0,0.254,2201,0.219,10,1,2,3,0,0,0,3,2.164,1
0.1,6,0,0.118,7,0.854,2,0.568,3,0.722,1,0.776,0.42,2888,13,0,14,2.97,3.06,0.201,16,1,0.22,64,0.047,11,48,0.077,7.2,0,0.479,693,0.293,18,2,0,5,0,5,0,2,1.805,2
0.286,3,0,0.274,19,0.438,2,0.467,25,0.548,1,0.737,0.123,1898,38,0,20,8.93,9.72,0.115,13,1,0.123,80,0.971,17,78,0.138,7.84,1,0.055,2217,0.23,15,1,2,5,0,7,1,2,4.132,5
0.892,9,0,0.166,14,0.414,3,0.578,22,0.811,1,0.75,0.511,1950,11,0,15,11.62,4.62,0.375,10,0,0.05,65,0.973,7,32,0.047,3.62,1,0.359,1561,0.105,23,0,0,4,0,0,0,5,4.591,1
0.911,4,1,0.18,2,0.111,1,0.633,3,0.543,1,0.898,0.614,785,27,0,20,6.3,9.72,0.912,4,1,0.008,8,0.31,5,33,0.042,8.24,0,0.409,3772,0.124,12,2,0,4,0,2,1,5,2.024,1
0.877,8,1,0.026,4,0.888,2,0.728,10,0.015,0,0.261,0.098,2274,54,0,21,10.6,4.18,0.725,8,1,0.478,64,0.042,10,25,0.403,9.94,0,0.249,2911,0.365,20,0,0,4,0,1,1,0,0.634,0
0.13,3,0,0.055,2,0.594,2,0.697,14,0.279,1,0.655,0.489,1188,38,0,19,6.04,6.18,0.468,14,0,0.087,75,0.745,10,81,0.284,9.75,0,0.003,5988,0.117,21,1,2,4,0,2,0,1,2.88,1
0.562,5,0,0.486,12,0.158,3,0.198,27,0.797,1,0.043,0.966,962,50,0,8,2.09,3.83,0.66,4,1,0.255,91,0.813,3,20,0.382,6.84,0,0.479,444,0.38,17,0,0,4,0,5,0,4,4.288,0
0.281,8,0,0.196,17,0.884,3,0.432,22,0.13,0,0.227,0.822,1929,31,0,14,8.84,9.77,0.554,18,0,0.347,2,0.825,17,122,0.035,5.18,1,0.418,6768,0.186,18,0,2,3,0,0,0,3,3.082,4
0.469,5,0,0.237,18,0.664,0,0.353,9,0.676,0,0.609,0.795,2790,42,1,18,8.09,6.16,0.227,15,1,0.082,24,0.018,12,216,0.245,3.37,1,0.08,595,0.37,18,1,2,3,1,4,0,5,1.488,0
0.543,1,0,0.045,9,0.684,3,0.09,18,0.1,1,0.515,0.994,2400,43,0,17,7.08,2.52,0.75,3,1,0.416,3,0.551,3,32,0.482,6.34,1,0.368,1772,0.398,16,2,0,4,0,5,0,4,2.269,2
0.562,7,0,0.494,15,0.0,3,0.575,27,0.189,0,0.395,0.168,1823,19,0,16,4.72,9.79,0.119,12,0,0.173,20,0.483,4,132,0.462,2.33,0,0.352,5745,0.014,13,2,2,2,0,5,1,3,2.0,3
0.36,2,1,0.351,12,0.035,2,0.056,11,0.495,1,0.797,0.383,1184,44,0,10,8.76,2.7,0.049,16,0,0.052,0,0.282,9,72,0.257,5.11,0,0.449,5644,0.044,10,1,1,2,0,3,1,5,1.888,2
0.744,6,1,0.1,12,0.777,0,0.644,6,0.679,0,0.438,0.75,576,15,0,5,7.18,3.02,0.118,19,1,0.081,78,0.456,16,202,0.478,7.54,1,0.327,1470,0.389,20,2,2,3,0,6,1,0,2.807,0
0.411,8,1,0.407,19,0.741,1,0.758,29,0.765,1,0.15,0.137,1338,31,0,11,9.77,4.52,0.768,18,1,0.17,66,0.53,9,131,0.321,6.45,0,0.468,4443,0.304,15,1,2,5,0,3,1,3,3.29,0
0.417,6,1,0.38,13,0.62,1,0.21,10,0.638,0,0.697,0.682,1571,25,0,21,8.93,3.26,0.137,3,0,0.214,89,0.017,8,71,0.105,4.5,0,0.367,5360,0.384,11,0,1,3,0,4,1,3,1.541,0
0.854,2,0,0.105,1,0.137,3,0.935,5,0.005,0,0.731,0.34,2054,36,0,9,7.0,2.99,0.65,13,0,0.072,97,0.914,10,42,0.334,7.21,0,0.363,2941,0.215,14,1,0,1,0,2,0,4,2.824,0
0.661,4,0,0.173,0,0.891,3,0.035,15,0.262,1,0.456,0.123,1610,23,0,22,4.78,2.95,0.078,19,1,0.212,28,0.607,3,110,0.46,9.18,1,0.121,3947,0.098,23,0,2,5,0,2,0,6,2.557,1
0.448,9,1,0.255,2,0.434,1,0.185,6,0.494,1,0.128,0.65,1562,34,0,7,4.61,8.16,0.443,14,1,0.335,39,0.359,18,194,0.001,4.96,1,0.456,1664,0.151,15,0,2,5,0,5,1,3,2.4,2
0.105,1,0,0.029,1,0.389,0,0.061,26,0.227,0,0.64,0.425,2850,15,0,8,7.24,5.55,0.518,8,1,0.038,13,0.939,8,159,0.18,7.4,0,0.251,2864,0.105,19,1,2,2,0,2,0,7,3.309,1
0.035,1,1,0.047,19,0.374,1,0.328,5,0.698,1,0.24,1.0,438,20,0,9,4.99,6.07,0.656,8,1,0.176,62,0.826,16,40,0.159,6.48,0,0.305,367,0.297,24,2,0,3,0,2,1,4,4.05,2
0.059,1,1,0.093,2,0.413,2,0.478,8,0.367,1,0.264,0.366,740,56,0,15,10.52,5.36,0.937,10,0,0.25,79,0.004,9,34,0.282,8.01,0,0.168,98,0.26,16,1,0,1,0,3,1,0,0.996,0
0.92,1,0,0.443,7,0.762,3,0.686,24,0.026,0,0.342,0.832,498,16,0,21,2.46,3.3,0.897,13,0,0.269,78,0.578,17,57,0.271,9.33,1,0.148,6444,0.173,16,2,1,1,0,4,0,3,2.055,0
0.752,5,0,0.124,8,0.964,3,0.773,22,0.804,1,0.007,0.453,2477,7,0,9,2.84,8.21,0.016,6,0,0.171,32,0.441,14,28,0.224,4.86,1,0.318,1200,0.211,12,2,0,4,0,2,1,5,3.102,4
0.694,7,0,0.265,19,0.688,1,0.877,13,0.847,1,0.864,0.495,2755,44,1,14,10.98,6.98,0.613,19,1,0.145,73,0.862,5,184,0.022,9.62,0,0.29,3500,0.245,14,1,2,5,1,3,0,2,4.425,3
0.11,9,1,0.437,8,0.664,0,0.704,16,0.425,1,0.518,0.7,1362,41,0,15,3.35,2.07,0.646,8,1,0.093,75,0.907,17,42,0.269,7.29,0,0.212,3154,0.173,18,1,0,4,0,6,1,2,3.664,1
0.459,9,1,0.034,9,0.54,1,0.272,7,0.659,0,0.395,0.705,1802,6,0,14,4.45,9.68,0.254,4,1,0.202,4,0.911,4,208,0.12,3.42,0,0.17,1927,0.076,20,1,2,3,0,0,1,2,4.253,2
0.222,4,0,0.262,19,0.778,1,0.883,11,0.321,1,0.821,0.894,958,15,0,6,2.84,2.13,0.509,17,1,0.053,1,0.36,11,42,0.288,2.96,1,0.374,3757,0.107,12,1,0,5,0,4,0,1,1.775,1
0.32,5,0,0.473,1,0.264,0,0.055,9,0.163,0,0.634,0.873,2707,25,0,24,9.21,7.53,0.306,16,0,0.4,39,0.91,5,55,0.356,3.46,1,0.23,949,0.377,14,1,1,2,0,5,0,3,3.456,1
0.2,0,0,0.028,18,0.248,1,0.245,11,0.094,0,0.212,0.787,273,57,0,20,2.11,7.19,0.878,6,1,0.046,23,0.159,4,37,0.491,8.05,0,0.5,1502,0.384,13,0,0,3,0,6,0,3,0.711,4
0.471,9,0,0.071,9,0.049,2,0.048,4,0.529,0,0.647,0.195,2116,26,1,17,7.31,8.97,0.222,15,0,0.397,39,0.044,12,186,0.263,3.66,0,0.167,438,0.257,16,0,2,2,1,4,0,6,1.587,1
0.561,0,0,0.188,4,0.44,1,0.719,5,0.044,1,0.239,0.442,2493,50,0,18,2.63,5.01,0.037,12,1,0.23,57,0.561,12,218,0.302,7.26,1,0.349,482,0.275,18,2,2,3,0,5,0,2,2.001,3
0.039,2,0,0.133,0,0.033,2,0.698,9,0.88,1,0.768,0.757,370,57,0,22,4.85,2.02,0.793,9,1,0.012,57,0.141,12,35,0.015,7.27,0,0.311,3122,0.086,10,1,0,4,0,7,0,4,2.195,0
0.415,7,1,0.241,10,0.964,3,0.565,22,0.786,0,0.467,0.809,2223,21,1,6,3.7,9.39,0.841,5,1,0.404,51,0.921,17,69,0.182,8.36,1,0.23,2851,0.262,17,2,1,4,1,2,1,2,4.739,1
0.843,0,1,0.457,5,0.263,1,0.507,8,0.118,0,0.034,0.236,2174,25,0,22,8.73,3.0,0.398,3,0,0.177,30,0.438,13,234,0.379,3.52,0,0.087,3154,0.226,8,1,2,1,0,5,1,1,1.727,2
0.305,6,1,0.412,13,0.241,0,0.553,10,0.316,1,0.626,0.984,1181,53,0,11,7.7,3.2,0.697,9,1,0.132,2,0.528,13,56,0.42,7.57,0,0.342,4228,0.152,15,2,1,4,0,4,1,0,2.348,1
0.308,2,0,0.156,15,0.182,2,0.874,5,0.175,0,0.145,0.44,1792,55,0,24,8.84,5.75,0.54,4,1,0.05,46,0.664,16,119,0.34,9.1,0,0.264,1012,0.234,13,0,2,2,0,3,1,2,2.392,0
0.003,0,1,0.443,3,0.584,0,0.462,4,0.832,0,0.117,0.216,1658,49,0,20,11.99,8.95,0.381,10,1,0.372,28,0.662,4,69,0.225,5.85,0,0.383,3751,0.26,15,2,1,3,0,3,1,2,4.022,4
0.977,9,0,0.113,2,0.927,2,0.765,29,0.995,1,0.51,0.057,252,13,0,18,6.5,9.08,0.119,17,0,0.178,92,0.683,9,84,0.463,5.39,1,0.042,1684,0.324,11,0,2,4,0,2,0,3,4.217,0
0.103,1,0,0.457,17,0.461,2,0.233,22,0.645,1,0.452,0.661,2621,14,0,6,7.01,3.87,0.299,7,0,0.423,52,0.34,19,64,0.114,4.32,1,0.459,1687,0.385,13,0,1,2,0,5,0,2,2.733,2
0.348,2,0,0.045,1,0.377,0,0.757,26,0.117,1,0.698,0.442,2503,16,0,17,4.24,6.96,0.81,4,0,0.008,2,0.082,18,88,0.446,9.27,0,0.442,728,0.283,9,2,2,3,0,2,0,1,0.488,1
0.844,1,0,0.113,18,0.149,3,0.793,5,0.768,0,0.872,0.693,1571,33,0,19,6.05,6.28,0.6,13,0,0.143,3,0.42,15,58,0.226,8.96,1,0.456,1276,0.077,16,1,1,2,0,5,0,2,2.939,2
0.243,5,0,0.362,6,0.167,1,0.67,23,0.077,1,0.749,0.362,2205,51,0,20,9.27,6.71,0.112,10,1,0.17,13,0.566,11,74,0.217,2.61,1,0.213,6083,0.314,9,1,1,5,0,2,0,2,2.022,0
0.97,4,0,0.393,0,0.86,1,0.935,15,0.855,1,0.426,0.932,788,59,0,24,3.28,5.74,0.905,5,0,0.497,34,0.878,7,63,0.082,4.45,1,0.066,6009,0.003,12,1,1,4,0,1,0,5,4.841,0
0.935,4,0,0.074,16,0.441,0,0.665,6,0.474,1,0.221,0.388,2072,8,0,11,8.17,4.94,0.335,10,0,0.229,2,0.775,10,183,0.399,7.07,0,0.024,5063,0.363,10,2,2,3,0,4,0,3,3.502,3
0.696,7,1,0.164,18,0.39,3,0.291,23,0.827,0,0.007,0.943,2363,53,0,9,10.28,6.48,0.038,8,1,0.174,4,0.551,10,236,0.391,4.23,1,0.287,2575,0.085,11,3,2,4,0,5,1,3,3.481,2
0.032,0,1,0.297,19,0.245,0,0.689,15,0.023,1,0.145,0.92,1441,45,0,24,10.64,3.17,0.847,15,1,0.011,41,0.322,14,46,0.104,3.2,0,0.35,6218,0.27,12,0,0,3,0,0,1,0,1.023,2
0.932,0,0,0.497,14,0.658,1,0.085,19,0.117,1,0.477,0.076,1984,7,0,14,5.64,5.02,0.477,19,0,0.31,48,0.16,5,165,0.261,5.71,1,0.172,688,0.005,10,1,2,3,0,3,0,6,1.024,0
